Date;Value
2008-05-23;557
2008-05-24;664
2008-05-25;732
2008-05-26;822
2008-05-27;1091
2008-05-28;1235
2008-05-29;1241
2008-05-30;1187
2008-05-31;1169
2008-06-01;1146
2008-06-02;1117
2008-06-03;1085
2008-06-04;1049
2008-06-05;1025
2008-06-06;991
2008-06-07;959
2008-06-08;921
2008-06-09;890
2008-06-10;850
2008-06-11;816
2008-06-12;788
2008-06-13;772
2008-06-14;759
2008-06-15;750
2008-06-16;740
2008-06-17;736
2008-06-18;725
2008-06-19;710
2008-06-20;697
2008-06-21;675
2008-06-22;652
2008-06-23;636
2008-06-24;635
2008-06-25;632
2008-06-26;618
2008-06-27;607
2008-06-28;589
2008-06-29;565
2008-06-30;542
2008-07-01;525
2008-07-02;515
2008-07-03;494
2008-07-04;474
2008-07-05;457
2008-07-06;442
2008-07-07;428
2008-07-08;412
2008-07-09;395
2008-07-10;380
2008-07-11;365
2008-07-12;348
2008-07-13;336
2008-07-14;328
2008-07-15;321
2008-07-16;310
2008-07-17;298
2008-07-18;289
2008-07-19;290
2008-07-20;299
2008-07-21;308
2008-07-22;305
2008-07-23;294
2008-07-24;278
2008-07-25;264
2008-07-26;252
2008-07-27;243
2008-07-28;235
2008-07-29;229
2008-07-30;231
2008-07-31;248
2008-08-01;251
2008-08-02;253
2008-08-03;279
2008-08-04;325
2008-08-05;358
2008-08-06;368
2008-08-07;364
2008-08-08;354
2008-08-09;343
2008-08-10;338
2008-08-11;349
2008-08-12;383
2008-08-13;431
2008-08-14;475
2008-08-15;509
2008-08-16;532
2008-08-17;548
2008-08-18;557
2008-08-19;559
2008-08-20;552
2008-08-21;540
2008-08-22;526
2008-08-23;513
2008-08-24;505
2008-08-25;498
2008-08-26;490
2008-08-27;479
2008-08-28;471
2008-08-29;462
2008-08-30;450
2008-08-31;441
2008-09-01;426
2008-09-02;417
2008-09-03;410
2008-09-04;420
2008-09-05;433
2008-09-06;454
2008-09-07;477
2008-09-08;511
2008-09-09;537
2008-09-10;565
2008-09-11;587
2008-09-12;608
2008-09-13;628
2008-09-14;625
2008-09-15;668
2008-09-16;682
2008-09-17;691
2008-09-18;697
2008-09-19;700
2008-09-20;698
2008-09-21;687
2008-09-22;662
2008-09-23;630
2008-09-24;588
2008-09-25;543
2008-09-26;503
2008-09-27;467
2008-09-28;440
2008-09-29;414
2008-09-30;392
2008-10-01;378
2008-10-02;368
2008-10-03;353
2008-10-04;343
2008-10-05;334
2008-10-06;324
2008-10-07;314
2008-10-08;301
2008-10-09;283
2008-10-10;267
2008-10-11;256
2008-10-12;222
2008-10-13;217
2008-10-14;212
2008-10-15;197
2008-10-16;187
2008-10-17;178
2008-10-18;166
2008-10-19;161
2008-10-20;151
2008-10-21;143
2008-10-22;134
2008-10-23;115
2008-10-24;98
2008-10-25;89
2008-10-26;73
2008-10-27;63
2008-10-28;53
2008-10-29;43
2008-10-30;37
2008-10-31;19
2008-11-01;12
2008-11-02;12
2008-11-03;19
2008-11-04;35
2008-11-05;84
2008-11-06;98
2008-11-07;91
2008-11-08;87
2008-11-09;81
2008-11-10;73
2008-11-11;64
2008-11-12;60
2008-11-13;50
2008-11-14;49
2008-11-15;47
2008-11-16;46
2008-11-17;45
2008-11-18;44
2008-11-19;43
2008-11-20;40
2008-11-21;38
2008-11-22;36
2008-11-23;36
2008-11-24;38
2008-11-25;38
2008-11-26;40
2008-11-27;40
2008-11-28;41
2008-11-29;41
2008-11-30;41
2008-12-01;33
2008-12-02;33
2008-12-03;31
2008-12-04;30
2008-12-05;30
2008-12-06;29
2008-12-07;28
2008-12-08;28
2008-12-09;26
2008-12-10;26
2008-12-11;28
2008-12-12;30
2008-12-13;35
2008-12-14;42
2008-12-15;49
2008-12-16;57
2008-12-17;64
2008-12-18;70
2008-12-19;74
2008-12-20;76
2008-12-21;80
2008-12-22;84
2008-12-23;86
2008-12-24;89
2008-12-25;91
2008-12-26;93
2008-12-27;95
2008-12-28;97
2008-12-29;99
2008-12-30;99
